Generacja,Bot_ID,Punkty,town_size,feudal_wood_percent,feudal_gold_percent,feudal_stone_percent,feudal_food_percent,castle_wood_percent,castle_gold_percent,castle_stone_percent,castle_food_percent,feudal_vills,castle_vills,boar_hunting,boar_hunters,build_market,build_blacksmith,build_archery,build_stable,build_tower,build_palisade,build_castle,build_siege,militia_count,archer_count,skirm_count,scout_count,spearman_count,knight_count,ram_count,attack_group_size,target_eco,attack_percent,min_attack_group,army_size_with_siege,army_size_no_siege,retreat_threshold,attack_groups,feudal_aggression,tech_loom,tech_wheelbarrow,tech_double_axe,tech_horse_collar,tech_gold_mining,tech_fletching,tech_padded_archer,tech_forging,tech_scale_mail,tech_bloodlines
223,14,2038,42,63,3,1,47,25,20,22,42,19,55,0,7,0,1,1,1,0,1,1,0,16,24,6,6,7,23,0,1,1,68,46,15,45,7,1,0,1,0,1,1,1,1,0,1,1,0
223,36,2030,39,68,9,1,46,25,23,22,37,17,57,1,7,0,1,1,1,1,1,0,1,51,13,14,6,7,13,4,0,0,71,46,15,40,7,4,0,1,0,1,1,1,1,1,1,1,1
223,69,1998,22,70,9,1,50,41,12,0,37,26,59,0,7,0,1,0,0,0,0,0,1,18,20,4,7,5,23,10,0,0,71,28,19,43,7,2,1,1,1,0,0,0,1,1,1,0,1
223,90,1901,15,34,11,3,52,31,30,7,32,25,35,1,5,0,0,1,0,1,0,1,0,7,18,12,10,13,18,4,13,0,85,12,20,37,4,2,0,0,1,1,0,0,1,0,1,1,1
223,27,1873,34,58,5,1,41,25,18,22,44,19,57,0,7,1,0,1,1,0,1,1,1,51,13,8,10,10,14,4,1,0,80,39,10,47,7,4,1,0,1,1,1,1,0,0,1,1,1
223,79,1855,23,58,3,1,51,45,23,0,40,19,59,0,7,0,1,0,0,0,0,0,0,16,18,11,6,25,23,1,1,0,72,38,15,42,7,5,0,0,0,1,0,1,0,0,1,1,0
223,47,1831,38,72,7,0,47,25,20,1,52,19,57,0,7,1,1,1,1,0,0,0,1,51,13,8,13,7,14,1,0,0,78,43,7,46,7,4,1,1,0,0,0,1,0,0,1,0,0
223,86,1751,18,31,7,5,57,40,23,7,30,19,34,1,4,0,0,1,0,1,1,0,1,2,28,9,0,17,11,3,13,1,95,20,19,41,13,4,0,0,1,0,1,0,1,1,1,0,0
223,52,1561,42,58,3,0,47,41,7,0,34,19,59,0,7,1,1,1,1,0,0,1,1,15,24,5,6,25,17,9,1,1,73,28,15,45,7,1,1,1,1,0,0,0,1,0,1,0,0
223,92,1448,20,32,2,2,64,31,12,15,42,23,39,0,7,1,1,1,1,1,0,1,1,2,36,5,7,17,10,5,35,1,71,20,23,40,0,3,1,1,0,0,0,0,1,1,0,1,0
223,94,1399,23,40,12,3,45,24,27,9,40,25,28,1,7,0,1,0,1,1,0,0,0,3,12,2,5,19,25,3,13,1,51,13,23,45,10,1,0,1,1,0,0,1,0,1,1,0,0
224,4,3554,34,58,9,0,46,25,20,22,52,19,57,0,7,1,1,1,1,1,0,1,1,51,13,14,6,7,14,4,1,1,71,46,13,40,7,4,1,1,1,1,1,1,1,1,1,1,1
224,48,3261,34,58,10,0,46,52,17,0,57,24,57,0,7,1,0,1,1,1,0,1,0,52,13,18,6,6,14,4,1,1,71,46,16,40,7,4,0,1,1,1,1,1,1,1,1,1,1
224,20,3085,34,58,9,1,42,41,18,22,52,16,52,0,7,0,0,1,0,0,1,1,0,18,24,14,6,2,16,8,0,0,71,48,15,44,7,0,1,0,0,1,0,0,0,1,1,0,0
224,67,2999,34,58,5,0,49,32,23,22,52,27,60,0,7,0,1,1,0,0,0,0,0,9,28,14,20,7,14,1,1,1,67,49,15,40,7,1,1,0,0,1,0,0,1,0,0,1,1
224,55,2982,41,70,9,0,55,29,12,26,39,17,55,1,7,0,0,1,0,0,1,0,0,18,25,10,9,2,20,8,0,0,69,48,12,44,7,0,0,1,0,0,0,1,1,1,1,1,0
224,1,2977,33,62,11,1,50,51,12,1,61,25,59,1,8,0,0,0,1,1,1,0,0,54,16,4,13,11,25,1,1,0,76,35,29,48,2,0,0,1,1,0,0,0,0,0,1,1,0
224,36,2910,42,58,6,1,46,41,17,4,31,24,57,1,7,1,0,0,1,0,1,1,1,46,13,7,6,6,17,1,1,0,68,46,16,45,7,0,1,1,0,1,1,1,1,0,0,1,0
224,13,2909,33,57,3,1,47,51,20,4,34,25,59,0,7,1,0,1,1,0,0,0,1,58,16,4,6,25,9,0,1,0,76,46,15,48,7,0,0,1,1,1,1,1,1,0,1,0,0
224,54,2909,47,66,3,0,47,37,12,22,34,19,59,0,7,1,1,1,1,1,0,1,0,16,13,8,6,25,23,0,0,0,68,44,20,45,7,0,0,1,1,1,0,0,1,1,1,1,0
224,39,2901,34,71,5,1,47,41,18,22,50,19,59,0,7,1,0,1,1,0,1,0,0,46,24,15,6,30,4,0,0,0,71,44,15,49,7,0,1,1,0,1,1,1,0,1,1,1,0
224,33,2858,22,66,2,1,55,25,12,19,55,19,57,1,7,1,0,0,1,0,1,0,0,44,13,12,21,25,9,0,1,0,70,46,29,32,7,1,1,1,0,1,1,1,0,0,0,1,1
224,76,2834,38,68,3,0,55,26,20,19,53,14,60,1,8,1,0,1,1,1,0,1,0,51,15,15,13,7,25,0,1,0,76,43,14,40,4,1,0,1,0,1,0,0,1,1,0,0,1
224,82,2834,34,71,2,0,46,34,23,26,42,17,57,1,7,0,1,0,1,1,0,1,1,51,13,18,9,7,27,1,1,0,91,43,7,47,7,1,1,1,1,1,1,0,0,1,0,1,1
224,70,2824,34,61,10,0,46,39,18,28,52,16,59,1,7,0,0,1,1,0,0,0,0,49,24,14,8,7,16,12,0,1,82,44,14,50,7,0,0,1,1,1,1,0,1,1,1,1,1
224,18,2790,37,56,7,0,42,25,12,19,61,19,68,1,8,1,1,0,1,0,0,1,0,54,26,13,14,8,29,0,0,1,76,37,29,43,7,1,1,1,0,1,0,0,1,0,0,1,0
224,2,2789,41,68,7,0,43,35,18,1,42,19,62,0,7,0,0,0,1,1,1,1,1,51,18,4,13,2,25,9,0,1,78,28,7,40,7,1,1,1,1,0,1,0,0,0,1,1,1
224,27,2789,34,58,7,1,46,54,12,1,63,24,57,1,7,1,1,1,1,0,1,0,1,52,16,4,18,7,25,1,1,1,52,46,16,42,7,4,0,0,0,1,1,0,1,0,1,1,1
224,21,2741,22,73,7,0,50,37,18,1,42,19,57,1,7,1,0,0,1,1,1,0,1,51,13,4,8,25,25,1,0,0,78,48,7,32,4,0,1,1,1,1,1,0,0,1,1,1,0
224,9,2689,41,68,3,0,43,35,18,22,42,21,62,0,7,0,1,0,1,1,0,1,1,16,18,14,6,26,23,9,0,1,68,44,7,44,7,0,1,1,1,1,0,0,0,0,1,1,1
224,75,2681,44,66,0,0,68,47,18,1,34,19,59,1,7,0,0,0,1,0,1,1,0,46,13,14,3,25,23,0,0,1,80,46,10,47,7,1,1,1,0,1,1,1,0,0,0,0,1
224,10,2634,34,58,9,0,46,25,20,1,69,19,57,1,7,0,0,1,1,0,0,0,1,51,13,14,6,7,14,4,1,0,75,46,13,40,7,4,1,0,1,1,0,1,0,1,1,1,1
224,24,2616,32,63,9,1,46,25,16,23,41,19,57,1,7,1,1,0,1,0,0,0,1,51,14,14,10,7,14,1,0,1,67,36,13,40,7,1,1,1,0,0,0,1,1,1,1,0,0
224,63,2573,32,70,9,0,46,25,20,17,61,16,59,1,7,0,1,0,0,1,0,1,0,51,13,6,11,13,14,1,0,0,71,30,29,40,2,0,0,0,0,0,1,1,0,1,0,1,1
224,95,2569,17,45,14,0,41,33,13,6,48,19,36,1,5,1,0,0,1,1,1,0,0,1,40,9,6,8,15,1,28,0,78,12,22,49,2,4,0,0,0,0,1,1,1,1,1,0,0
224,74,2558,35,71,7,0,46,25,33,22,37,14,55,1,7,0,0,1,0,0,0,0,0,59,10,5,14,1,25,4,0,0,68,37,17,40,7,0,1,0,0,0,1,1,1,1,0,1,1
224,78,2542,36,70,0,0,55,26,19,1,52,17,57,1,7,1,0,1,1,1,1,0,1,53,13,8,5,25,35,7,1,1,70,43,15,44,2,0,1,1,1,0,0,1,1,1,0,1,1
224,25,2512,31,58,9,0,46,27,20,22,52,18,55,0,7,1,0,1,1,0,0,1,1,51,8,14,6,7,14,0,0,0,71,46,8,42,7,4,0,1,1,1,0,1,1,1,1,1,1
224,43,2509,39,60,9,0,54,26,23,22,52,24,57,0,7,1,1,0,1,1,1,1,1,51,18,14,7,7,14,4,0,0,71,46,7,40,7,0,0,1,1,1,0,1,1,0,0,1,1
224,60,2496,34,63,7,1,60,25,19,18,52,13,55,1,7,1,1,1,0,0,0,1,0,9,28,9,19,7,14,0,15,1,76,45,20,46,7,0,1,1,0,1,0,0,1,1,1,0,1
224,64,2483,20,66,1,0,47,41,20,20,51,19,57,1,7,1,0,0,0,0,1,1,1,48,13,7,8,25,5,1,1,0,70,46,19,41,7,0,0,1,0,1,1,0,1,1,1,0,0
224,49,2462,34,58,2,0,46,27,20,0,42,18,57,1,7,1,1,1,0,0,0,0,0,51,28,15,9,8,24,1,12,0,91,46,7,47,7,0,0,0,1,1,0,1,0,1,1,1,1
224,79,2454,28,70,2,1,48,48,20,18,41,13,62,1,7,1,0,0,0,0,1,1,0,42,13,16,10,3,21,0,0,1,53,43,19,36,7,0,0,0,1,0,0,0,0,1,1,1,1
224,14,2446,37,68,0,0,47,35,18,1,48,19,62,1,7,0,0,1,0,1,1,1,0,18,18,3,13,6,25,9,1,1,85,32,13,40,7,1,1,0,1,0,1,0,0,1,1,0,1
224,11,2443,42,58,4,0,47,45,20,4,44,19,59,0,7,1,1,1,1,0,1,0,1,46,18,8,6,20,20,1,0,1,68,46,10,45,7,4,0,1,0,1,1,1,1,1,1,1,1
224,85,2409,17,33,10,0,57,28,30,14,28,19,31,0,5,1,1,0,0,0,0,0,0,9,40,8,7,11,16,5,12,1,59,14,21,35,13,3,1,0,1,0,1,1,1,0,0,1,0
224,62,2398,34,58,7,1,55,54,12,19,62,24,57,1,7,1,0,0,1,0,1,1,0,58,13,4,17,7,25,1,1,1,52,46,25,42,7,0,0,1,0,0,1,1,1,0,1,1,1
224,8,2378,41,68,6,0,46,54,17,0,42,19,62,1,7,0,0,1,0,1,0,0,0,51,13,4,13,6,25,1,0,1,78,46,16,42,7,1,0,1,0,0,1,0,0,0,1,0,1
224,34,2375,39,62,5,0,51,26,12,24,59,14,60,0,8,1,0,1,1,0,0,0,0,51,17,1,2,13,26,1,0,1,70,45,15,40,4,0,0,1,0,1,0,0,0,0,1,1,1
224,71,2361,22,63,9,1,50,25,21,17,46,19,57,0,7,0,1,0,0,1,0,1,0,51,16,4,5,7,9,7,0,1,75,47,15,40,7,0,0,1,0,0,1,0,0,1,1,0,1
224,53,2356,34,58,9,0,47,26,12,0,51,19,57,0,7,0,1,1,0,0,1,1,1,18,25,19,6,0,9,7,1,0,71,46,13,40,7,1,1,1,1,1,1,1,0,1,0,0,1
224,17,2355,42,58,9,0,47,26,18,0,46,16,59,0,7,1,1,1,1,0,0,0,1,18,20,10,6,2,23,0,0,0,71,40,5,47,7,0,1,1,0,0,0,0,0,1,0,1,0
224,92,2355,18,44,10,5,41,24,11,9,56,28,34,0,6,0,0,0,1,1,1,0,0,7,23,11,3,18,24,3,33,0,85,8,20,47,7,2,0,0,1,0,1,0,0,0,0,1,0
224,91,2351,18,43,13,4,40,31,22,5,42,26,35,1,8,0,1,0,0,1,1,0,1,5,26,9,6,7,28,1,35,1,96,18,17,45,5,3,1,1,0,1,0,0,1,0,0,1,1
224,29,2344,34,57,9,0,46,51,12,22,55,25,64,1,8,1,1,1,1,1,0,1,0,51,18,10,6,7,14,8,1,0,81,41,13,48,2,1,0,1,1,1,0,0,0,1,1,1,1
224,42,2337,39,66,5,0,50,37,12,24,55,14,60,1,7,0,1,1,1,0,1,1,1,44,13,10,11,25,16,1,0,0,70,45,14,40,4,1,1,1,1,1,0,0,1,0,0,0,1
224,84,2334,33,66,8,1,55,51,11,27,42,20,60,1,8,0,1,1,0,1,0,1,0,54,17,14,13,2,16,8,1,0,76,35,29,48,2,0,0,0,0,1,0,1,0,0,0,1,1
224,80,2319,47,70,9,1,42,46,16,1,62,14,55,0,7,1,0,0,1,1,1,1,1,42,13,7,14,7,17,10,0,1,68,43,7,40,7,0,1,0,1,1,0,1,1,0,1,0,1
224,16,2318,34,70,9,1,42,51,12,1,42,19,59,1,8,0,0,1,0,0,1,1,0,54,18,8,10,25,9,8,0,0,81,40,29,32,2,0,1,1,1,1,0,0,1,1,1,1,1
224,83,2316,38,68,5,1,47,35,21,1,42,29,60,0,7,1,1,0,0,1,1,1,1,44,27,15,8,10,25,9,0,1,67,28,15,40,7,1,1,1,1,0,0,1,0,0,1,1,1
224,37,2313,33,58,11,1,50,51,12,0,61,27,59,1,8,0,1,0,1,1,1,0,1,50,24,14,6,25,23,0,1,0,68,35,15,48,7,0,0,1,0,0,0,1,0,0,1,1,1
224,52,2297,34,58,3,0,41,27,18,22,52,19,59,0,7,1,0,1,0,0,0,1,0,49,28,14,16,7,14,0,0,0,70,46,8,46,7,0,1,1,0,0,0,1,1,1,0,1,1
224,81,2288,42,63,7,1,55,55,20,16,42,21,57,0,7,1,1,1,1,0,0,0,0,20,30,14,6,12,25,0,1,0,81,46,29,47,7,1,1,1,1,1,0,1,0,0,1,0,1
224,90,2283,23,47,1,0,52,40,29,10,21,24,35,0,4,0,1,0,1,0,1,1,1,2,40,13,4,6,28,1,18,0,89,11,15,48,4,1,1,0,0,0,0,1,1,1,0,0,1
224,32,2280,33,62,11,1,50,51,12,1,62,25,59,0,7,0,1,0,1,1,0,1,0,59,11,4,13,11,25,1,0,0,76,35,29,46,2,0,0,0,1,0,0,1,0,0,1,0,1
224,50,2270,42,56,3,1,47,44,20,4,34,19,62,0,7,1,1,1,1,0,1,1,1,16,28,14,6,25,23,0,1,0,68,46,15,45,7,1,0,1,0,0,1,0,0,0,1,1,0
224,73,2260,34,67,8,1,47,49,16,22,37,24,56,0,7,0,0,1,0,0,1,0,0,49,16,8,14,26,35,8,1,0,76,45,15,47,7,1,0,0,1,0,1,0,1,1,1,1,0
224,68,2257,17,74,0,2,47,47,33,10,52,19,55,1,6,1,1,1,1,1,0,0,0,48,28,9,14,1,25,4,1,1,66,32,15,38,7,4,1,1,0,0,0,0,0,1,1,1,1
224,89,2252,18,39,2,4,55,26,11,11,52,21,33,1,5,1,1,1,1,0,1,1,1,10,40,11,2,3,20,5,11,1,88,19,23,35,12,1,1,1,0,0,1,1,0,0,1,1,1
224,44,2249,42,58,3,1,47,41,12,4,34,25,59,0,8,0,1,0,0,0,1,1,1,46,14,7,13,25,25,1,1,1,68,46,13,43,2,0,0,1,0,1,1,0,0,1,1,0,0
224,41,2205,39,58,4,0,54,26,21,0,58,26,57,0,7,0,1,0,0,1,1,0,0,49,18,3,7,7,17,7,0,0,75,44,10,40,7,1,0,0,0,1,1,0,0,1,0,0,1
224,61,2205,37,63,0,0,47,25,20,1,51,14,53,0,7,1,1,1,0,0,1,1,1,18,16,1,10,1,9,0,0,0,76,37,13,40,7,0,1,0,0,0,1,1,1,0,0,1,1
224,46,2204,39,62,9,0,43,51,12,24,42,24,61,0,7,0,1,0,1,1,1,1,1,54,18,10,6,2,25,8,1,1,81,28,29,37,2,1,0,0,1,1,0,0,0,0,0,1,1
224,12,2199,34,58,7,0,47,27,20,22,52,19,59,1,7,1,0,1,1,0,0,0,0,9,28,14,6,25,23,0,12,0,81,40,13,46,7,0,1,1,0,1,0,1,1,1,0,1,1
224,28,2190,34,63,10,1,47,25,21,22,42,25,60,1,8,1,0,0,1,1,1,1,0,54,23,15,20,10,25,0,1,0,71,44,29,40,7,1,1,1,0,0,0,1,0,1,1,0,1
224,94,2138,27,35,14,5,46,32,26,5,37,21,28,0,4,0,1,1,1,0,0,0,1,6,20,7,8,3,14,4,25,0,90,20,21,35,9,4,0,1,1,0,0,1,0,1,1,1,0
224,93,2137,19,30,0,5,65,23,20,5,52,19,29,0,7,0,1,0,0,0,1,1,0,4,34,11,9,9,23,3,15,0,84,17,22,47,13,1,0,0,0,0,0,1,1,1,0,1,1
224,5,2135,42,58,3,1,47,41,20,22,34,19,59,0,7,1,1,1,1,0,0,1,1,16,24,14,6,25,23,0,1,0,68,44,15,45,7,0,0,1,0,0,0,1,1,0,1,1,0
224,72,2125,24,76,9,2,55,30,22,24,33,18,57,0,7,1,1,0,0,1,1,0,0,59,12,9,10,7,21,9,1,0,89,43,20,40,7,1,0,1,1,1,1,1,0,0,0,1,1
224,47,2116,25,62,1,0,51,51,12,1,61,19,59,0,8,0,1,1,0,1,1,0,0,50,16,4,18,11,27,0,0,0,52,35,10,48,2,0,0,1,1,0,0,0,0,0,1,1,0
224,69,2114,42,58,11,0,47,34,23,0,62,24,55,1,7,1,1,1,1,0,1,0,0,17,26,14,6,25,23,0,0,1,77,16,8,40,15,1,1,0,1,1,0,0,0,0,1,0,0
224,57,2075,37,70,9,0,50,26,12,1,62,12,60,0,7,0,0,1,1,0,0,1,0,49,20,5,14,3,17,1,0,0,52,28,10,50,7,1,1,0,0,1,0,1,0,1,0,1,1
224,66,2075,39,70,9,0,53,26,12,27,42,16,52,1,7,1,1,0,0,1,1,0,1,18,25,10,6,2,16,8,0,0,76,48,12,44,7,0,0,1,0,1,0,0,0,0,0,1,0
224,22,2064,34,58,6,0,52,54,12,0,52,19,57,1,7,0,0,1,1,0,1,0,1,52,13,4,11,20,17,1,1,0,57,46,16,43,7,1,1,1,0,1,1,0,1,0,0,1,0
224,15,2060,34,58,3,1,42,41,20,17,34,19,59,1,7,1,1,1,1,1,1,1,0,49,27,7,6,28,16,0,0,0,70,46,15,45,7,0,1,1,0,0,1,0,0,1,0,1,0
224,35,2053,42,63,4,1,47,41,19,22,34,19,60,1,7,1,1,1,0,1,0,1,1,16,16,8,6,20,23,1,1,1,80,44,10,45,7,4,0,0,0,0,0,0,0,0,1,0,1
224,65,2034,34,62,2,0,42,49,12,20,58,9,59,0,7,0,1,1,1,1,0,1,0,42,18,7,6,18,25,8,1,1,76,44,29,45,7,1,0,1,0,1,1,0,0,1,1,0,1
224,59,2032,39,58,3,0,47,26,20,22,34,18,60,0,7,0,1,1,1,0,1,0,1,51,18,14,6,11,16,0,1,0,72,44,29,40,4,0,0,1,0,0,1,1,1,0,0,1,1
224,45,2001,34,58,7,1,43,27,25,0,42,16,57,1,7,1,0,1,1,0,0,0,1,51,28,14,9,7,14,0,0,1,91,46,7,47,7,0,0,0,1,0,1,0,0,1,0,1,1
224,51,1987,17,70,5,1,55,25,21,22,52,24,57,0,7,0,1,1,1,1,1,0,0,44,13,14,14,10,16,0,1,1,71,46,15,40,7,1,0,0,0,0,1,0,0,1,1,1,1
224,23,1975,42,62,8,0,51,41,12,22,34,25,59,1,7,1,1,0,1,1,1,1,1,54,24,14,8,7,25,11,1,0,68,44,29,48,2,1,1,1,0,0,1,1,1,1,1,1,1
224,6,1949,22,66,3,0,50,37,12,1,55,19,57,0,7,0,0,1,1,1,1,1,1,44,13,8,10,25,9,1,0,0,70,48,20,32,4,1,1,1,1,1,0,0,1,1,0,1,0
224,40,1932,34,62,1,1,42,25,20,20,52,19,57,1,7,1,1,1,1,1,1,1,1,54,18,10,14,7,21,0,0,1,81,44,29,38,7,1,0,0,0,1,0,0,0,1,0,1,1
224,86,1918,20,50,2,4,44,39,28,15,18,18,40,1,8,1,1,1,0,1,1,0,1,7,31,0,6,22,19,3,20,1,95,5,19,46,12,4,1,1,1,0,1,1,0,0,0,0,0
224,3,1897,47,70,9,0,50,26,12,0,62,19,60,0,7,1,0,1,0,1,1,1,0,18,20,7,14,7,17,10,0,0,68,28,17,43,7,1,1,0,0,0,0,1,1,0,1,1,1
224,30,1890,42,58,3,1,47,38,20,22,48,19,57,1,7,1,1,1,1,1,0,1,1,16,13,14,6,7,14,4,0,1,68,46,13,40,7,4,0,0,0,0,1,1,1,1,1,1,0
224,88,1881,17,45,12,5,38,37,13,10,40,19,32,1,8,0,1,0,0,0,0,1,0,0,22,12,9,6,15,5,23,0,54,12,16,40,0,1,0,0,0,1,0,0,1,0,1,0,0
224,26,1823,34,58,5,1,47,41,21,22,34,24,60,0,7,1,1,0,1,0,1,1,1,46,13,7,20,25,9,1,1,0,71,45,15,45,7,1,1,1,1,0,1,0,1,1,1,1,0
224,58,1779,22,74,0,1,55,25,20,20,52,19,62,1,7,1,0,1,0,1,0,1,1,48,14,14,14,25,16,0,0,1,70,46,15,40,7,1,1,0,0,0,1,0,0,1,0,0,1
224,19,1728,34,58,7,0,41,25,24,22,49,18,60,0,7,0,1,1,1,0,1,0,0,50,27,15,16,10,9,1,0,1,71,45,8,46,7,1,1,0,0,0,1,0,1,1,0,1,0
224,7,1608,42,58,0,1,47,41,20,22,34,18,59,1,7,1,1,1,1,0,1,1,1,16,24,14,6,25,23,1,1,0,68,44,11,45,7,0,0,1,0,0,1,1,1,0,1,1,0
224,77,1511,21,30,6,1,46,25,21,20,42,30,32,0,5,1,1,0,0,0,1,0,0,2,19,16,2,14,26,1,1,0,73,48,15,34,10,1,0,0,1,1,1,1,0,1,1,0,0
224,38,1483,33,62,9,1,50,51,11,1,42,25,59,1,8,0,0,0,1,1,1,1,1,54,18,4,13,6,25,1,1,0,81,44,29,48,2,1,0,1,1,1,0,0,1,0,1,1,1
224,56,1432,33,72,4,0,50,51,13,21,61,25,62,1,8,1,0,0,0,1,0,0,0,54,16,0,11,11,22,7,0,0,71,48,29,48,7,0,0,1,1,1,0,1,0,0,1,0,0
224,96,1349,17,38,3,5,54,36,19,11,34,23,37,1,5,1,0,0,1,1,1,1,1,8,24,7,8,6,26,1,21,0,95,8,22,47,5,1,0,1,0,0,1,1,0,0,0,0,0
224,31,1287,34,58,2,1,42,44,20,0,34,19,50,0,7,1,1,0,1,0,0,0,0,54,13,3,14,25,9,0,0,0,68,36,17,47,7,1,1,0,0,1,1,1,1,1,1,0,0
224,87,1266,29,39,11,0,50,33,20,11,36,20,29,0,7,0,1,0,1,0,0,1,1,6,21,0,2,11,15,5,34,0,85,6,19,45,6,2,0,1,1,1,0,0,0,0,0,0,0
225,2,3155,34,58,10,0,46,52,17,0,57,24,57,0,7,1,0,1,1,1,0,1,0,52,13,18,6,6,14,4,1,1,71,46,16,40,7,4,0,1,1,1,1,1,1,1,1,1,1
225,43,3109,35,58,9,0,46,25,20,17,61,16,59,0,7,0,1,1,0,1,0,0,0,51,13,6,11,13,14,1,0,0,71,46,13,40,2,4,1,1,1,1,1,1,1,1,0,1,1
225,1,3104,34,58,9,0,46,25,20,22,52,19,57,0,7,1,1,1,1,1,0,1,1,51,13,14,6,7,14,4,1,1,71,46,13,40,7,4,1,1,1,1,1,1,1,1,1,1,1
225,36,3078,34,71,5,0,46,41,19,0,42,18,62,1,7,1,1,1,0,0,0,0,0,51,30,15,9,30,4,0,12,0,91,45,7,49,7,0,1,0,0,1,1,1,0,0,0,1,0
225,52,3064,34,58,5,0,49,32,23,25,52,27,57,0,7,0,0,1,0,0,0,0,0,51,28,14,20,7,13,1,1,1,67,53,13,40,7,1,1,0,1,1,1,0,0,0,1,1,1
225,64,2990,42,57,3,1,55,41,15,4,62,24,63,1,7,0,1,1,0,1,1,1,0,54,14,4,17,7,25,1,1,0,68,46,25,43,7,0,1,1,0,1,0,1,1,1,0,0,0
225,10,2987,34,58,5,1,47,40,18,0,57,24,57,0,7,1,0,1,1,1,0,1,0,52,24,18,4,6,14,0,1,0,71,46,16,49,7,4,0,1,1,0,1,1,0,1,1,1,0
225,12,2983,34,58,9,0,49,28,23,22,52,27,57,0,7,1,1,1,0,0,0,0,1,9,13,14,6,7,14,1,1,1,67,49,15,40,7,4,1,1,0,0,1,1,0,1,0,0,1
225,50,2982,36,71,0,0,55,26,19,1,50,19,57,0,7,1,0,1,0,0,0,0,1,53,13,8,6,25,35,7,1,0,70,43,15,47,7,0,1,0,0,0,1,1,1,1,1,1,1
225,45,2981,31,63,6,1,46,25,17,23,62,21,57,1,7,1,0,0,1,1,0,0,0,52,13,18,6,7,14,9,1,1,67,36,16,40,7,1,1,0,1,0,1,1,1,1,1,1,1
225,21,2942,34,61,7,0,46,35,18,28,52,19,59,1,7,0,0,0,1,1,0,1,0,49,18,4,8,7,25,9,0,1,82,28,14,40,7,0,0,1,0,1,1,0,0,0,1,1,1
225,49,2934,44,58,3,0,46,51,15,4,34,25,59,0,7,1,1,1,0,0,1,0,1,48,16,0,6,6,9,1,1,1,76,46,15,48,7,0,0,0,1,1,1,0,0,0,1,0,0
225,81,2926,17,45,5,1,40,33,13,23,55,25,64,0,5,0,1,1,0,0,1,1,1,50,35,15,6,8,14,0,28,1,81,12,22,49,2,0,0,0,1,1,0,1,0,1,1,1,1
225,25,2921,27,58,7,0,46,37,17,0,42,24,57,0,7,1,0,0,1,1,1,1,0,54,13,18,9,25,18,1,0,1,78,46,7,32,7,4,0,1,1,1,1,1,1,1,1,1,0
225,18,2856,33,71,9,0,55,29,18,26,39,17,55,0,7,1,0,1,1,0,1,0,0,46,24,15,9,31,4,0,0,0,69,44,15,49,7,0,1,1,0,0,1,1,1,1,1,1,0
225,16,2846,34,71,14,1,46,41,20,22,50,19,57,0,7,1,1,1,1,0,1,1,1,46,24,14,6,28,4,0,0,0,70,46,15,54,7,0,1,1,1,0,1,1,1,1,1,1,1
225,73,2840,34,61,7,0,49,28,12,0,55,17,54,0,7,1,1,1,1,0,0,0,0,52,13,14,18,7,11,1,1,1,48,46,13,40,7,4,1,0,1,1,0,1,1,1,0,1,1
225,59,2836,38,73,7,1,48,35,20,0,47,19,60,0,7,1,1,0,1,1,1,0,0,51,13,4,11,25,25,1,0,0,63,28,7,33,7,1,1,0,1,0,1,0,0,1,1,0,1
225,79,2807,24,70,0,0,55,27,12,19,52,17,57,1,7,0,0,1,1,0,0,1,0,44,13,8,5,29,35,0,1,0,70,43,29,44,7,1,0,1,0,1,0,1,1,1,1,1,1
225,34,2778,41,68,3,0,38,26,22,22,42,21,60,1,7,0,0,1,0,1,0,1,1,53,18,15,8,7,25,0,1,0,76,44,14,41,7,1,0,1,0,1,0,0,1,1,1,0,1
225,17,2750,37,66,0,0,49,47,20,0,52,19,57,0,7,0,0,1,0,0,1,1,0,51,13,14,6,7,23,0,0,1,71,46,10,47,7,1,1,1,1,1,1,1,0,0,1,1,1
225,35,2722,33,68,7,0,47,51,12,22,61,22,59,1,7,1,0,0,1,0,1,1,0,16,13,8,6,10,25,0,0,0,76,44,29,48,2,0,1,1,1,0,0,0,0,0,1,1,1
225,39,2719,35,57,3,1,46,51,20,4,37,14,57,0,7,1,0,1,1,0,1,1,1,59,10,5,6,1,25,0,1,0,68,46,17,40,7,0,1,1,0,1,1,1,1,1,1,0,0
225,67,2716,41,66,1,1,41,34,18,1,35,19,59,1,7,0,0,0,0,0,0,1,1,51,9,4,0,2,25,14,0,1,74,46,7,50,7,1,1,0,0,1,0,0,1,1,0,1,0
225,55,2712,34,74,5,1,57,25,12,22,50,19,59,0,7,1,1,1,1,0,1,1,0,47,12,15,6,27,4,0,1,0,71,44,15,50,7,0,1,1,1,1,0,0,0,0,0,1,0
225,11,2616,32,58,7,0,46,55,12,1,61,16,59,1,7,0,0,1,1,0,1,0,0,52,13,6,11,13,14,1,1,1,52,49,29,42,2,4,0,1,0,0,1,0,0,1,0,1,1
225,90,2614,24,43,13,0,44,21,20,14,45,28,29,0,5,1,0,1,0,1,0,1,0,9,33,1,10,23,12,3,24,1,91,12,16,41,9,1,0,1,0,0,1,1,0,1,0,0,0
225,57,2595,32,70,2,1,48,48,12,26,41,17,55,0,7,1,1,0,0,0,0,0,1,42,23,10,10,3,21,0,1,0,53,43,19,44,7,0,0,1,1,1,1,1,1,1,1,1,1
